ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-09 13:48:58.163895+00:00,entry,93,c093_s166_w2_1005_1045_r5,S173,d28d100a5e7f,GOOGL,GOOGL260710C00367500,1,0.47,0.47,47.0,,,,-0.01,,0.5,-0.5,,,4c74ab88-bb9d-463d-a980-8b7d8a08a893
2026-07-08 14:15:53.382830+00:00,entry,93,c093_s166_w2_1005_1045_r5,S165,98217dba3c65,PLTR,PLTR260710C00136000,1,0.37,0.37,37.0,,,,-0.01,,0.5,-0.5,,,3292e31e-503f-417f-9164-bdb3f873bf24
2026-07-08 14:12:50.242720+00:00,entry,93,c093_s166_w2_1005_1045_r5,S174,25ecc936ae8f,CCL,CCL260717C00026000,1,0.79,0.79,79.0,,,,-0.01,,0.5,-0.5,,,4e37078e-d742-475f-8567-bbea497b354e
2026-07-08 13:46:27.105272+00:00,entry,93,c093_s166_w2_1005_1045_r5,S173,310b6ddf987b,INTC,INTC260710C00119000,1,0.79,0.79,79.0,,,,-0.01,,0.5,-0.5,,,b58ae8ec-f56a-4051-9cc0-c08b0043b5e9
2026-07-09 13:48:58.163895+00:00,entry,93,c093_s166_w2_1005_1045_r5,S173,e60473a880cb,GOOGL,GOOGL260710C00367500,1,0.47,0.47,47.0,,,,-0.01,,0.5,-0.5,,,4c74ab88-bb9d-463d-a980-8b7d8a08a893
2026-07-08 14:15:53.382830+00:00,entry,93,c093_s166_w2_1005_1045_r5,S165,cdac381ecdf7,PLTR,PLTR260710C00136000,1,0.37,0.37,37.0,,,,-0.01,,0.5,-0.5,,,3292e31e-503f-417f-9164-bdb3f873bf24
2026-07-08 14:12:50.242720+00:00,entry,93,c093_s166_w2_1005_1045_r5,S174,a492c4db8ecd,CCL,CCL260717C00026000,1,0.79,0.79,79.0,,,,-0.01,,0.5,-0.5,,,4e37078e-d742-475f-8567-bbea497b354e
2026-07-08 13:46:27.105272+00:00,entry,93,c093_s166_w2_1005_1045_r5,S173,29419fe01567,INTC,INTC260710C00119000,1,0.79,0.79,79.0,,,,-0.01,,0.5,-0.5,,,b58ae8ec-f56a-4051-9cc0-c08b0043b5e9
2026-07-09 13:48:58.163895+00:00,entry,93,c093_s166_w2_1005_1045_r5,S173,7bebe0a3b4e3,GOOGL,GOOGL260710C00367500,1,0.47,0.47,47.0,,,,-0.01,,0.5,-0.5,,,4c74ab88-bb9d-463d-a980-8b7d8a08a893
2026-07-08 14:15:53.382830+00:00,entry,93,c093_s166_w2_1005_1045_r5,S165,3aba8287c8de,PLTR,PLTR260710C00136000,1,0.37,0.37,37.0,,,,-0.01,,0.5,-0.5,,,3292e31e-503f-417f-9164-bdb3f873bf24
2026-07-08 14:12:50.242720+00:00,entry,93,c093_s166_w2_1005_1045_r5,S174,04b393abcbb3,CCL,CCL260717C00026000,1,0.79,0.79,79.0,,,,-0.01,,0.5,-0.5,,,4e37078e-d742-475f-8567-bbea497b354e
2026-07-08 13:46:27.105272+00:00,entry,93,c093_s166_w2_1005_1045_r5,S173,a2e152d2cdd2,INTC,INTC260710C00119000,1,0.79,0.79,79.0,,,,-0.01,,0.5,-0.5,,,b58ae8ec-f56a-4051-9cc0-c08b0043b5e9
