ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-08-03 14:59:29.351391+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,124dec9b229f,OXY,OXY260807C00059000,1,0.45,0.45,45.0,,,,-0.01,,0.5,-0.5,0.1904761904761905,gap -2.5%,ef72222d-b44b-422d-a897-7ef579c7970e
2026-08-03 14:59:29.351391+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,a66cce59918b,OXY,OXY260807C00059000,1,0.45,0.45,45.0,,,,-0.01,,0.5,-0.5,,,ef72222d-b44b-422d-a897-7ef579c7970e
2026-08-04 14:48:04.023055+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,a6d7184acede,AMZN,AMZN260807C00295000,1,0.37,0.36,36.0,,,,-0.01,,0.75,-0.75,0.11111111111111106,gap -2.8%,54475836-b719-4975-bccf-88db6a1c5ce5
2026-08-03 14:59:29.351391+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,ec71bc6a3384,OXY,OXY260807C00059000,1,0.45,0.45,45.0,,,,-0.01,,0.5,-0.5,,,ef72222d-b44b-422d-a897-7ef579c7970e
2026-08-04 14:48:04.023055+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,a6d7184acede,AMZN,AMZN260807C00295000,1,0.36,0.36,36.0,,,,-0.01,,0.5,-0.5,,,54475836-b719-4975-bccf-88db6a1c5ce5
2026-08-04 14:48:04.023055+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,a6d7184acede,AMZN,AMZN260807C00295000,1,0.36,0.36,36.0,,,,-0.01,,0.5,-0.5,,,54475836-b719-4975-bccf-88db6a1c5ce5
2026-08-04 14:48:04.023055+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,a6d7184acede,AMZN,AMZN260807C00295000,1,0.36,0.36,36.0,,,,-0.01,,0.5,-0.5,,,54475836-b719-4975-bccf-88db6a1c5ce5
2026-08-10T13:00:47Z,reconcile,796,lab0796_s399_w3_1045_1120_r1,S399,a6d7184acede,AMZN,AMZN260807C00295000,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-10 14:47:59.456895+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,2f126a0bf4cf,AAPL,AAPL260814C00317500,1,0.64,0.62,62.0,,,,-0.01,,0.5,-0.5,0.14876033057851235,gap -2.1%,dea673c9-f699-441d-8bab-a1cae074b10f
2026-08-10 14:47:59.456895+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,2f126a0bf4cf,AAPL,AAPL260814C00317500,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,dea673c9-f699-441d-8bab-a1cae074b10f
2026-08-10 14:47:59.456895+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,2f126a0bf4cf,AAPL,AAPL260814C00317500,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,dea673c9-f699-441d-8bab-a1cae074b10f
2026-08-12T21:09:09Z,reconcile,796,lab0796_s399_w3_1045_1120_r1,S399,2f126a0bf4cf,AAPL,AAPL260814C00317500,0,,,0,,,missing_from_broker,,,,,,lot closed outside of bot (expired/manual),
2026-08-14 14:52:13.024380+00:00,entry,796,lab0796_s399_w3_1045_1120_r1,S399,3b54aec80f34,MSTR,MSTR260821C00104000,1,0.51,0.5,50.0,,,,-0.01,,0.75,-0.75,0.05940594059405946,gap -2.2%,ca49c0b7-3bba-4c88-bb49-1ee16f59fb5b
