run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260909T130110Z,9448,34354336212,0,0,0,2,1,13,workflow_dispatch
20260909T130610Z,9449,34354855702,0,0,0,2,1,13,workflow_dispatch
20260909T131108Z,9450,34355367836,0,0,0,2,2,15,workflow_dispatch
20260909T131607Z,9451,34355885993,0,0,0,2,1,14,workflow_dispatch
20260909T132105Z,9452,34356404540,0,0,0,2,1,12,workflow_dispatch
20260909T132608Z,9453,34356931247,0,0,0,2,1,13,workflow_dispatch
20260909T133103Z,9454,34357457294,0,0,0,217,1,0,workflow_dispatch
20260909T133633Z,9455,34357998330,0,0,0,217,1,0,workflow_dispatch
20260909T134216Z,9456,34358535202,0,0,0,217,2,0,workflow_dispatch
20260909T134745Z,9457,34359082141,0,0,0,0,0,0,workflow_dispatch
20260909T135201Z,9458,34359627441,0,0,0,247,0,0,workflow_dispatch
20260909T135720Z,9459,34360172054,0,0,0,0,0,0,workflow_dispatch
20260909T140148Z,9460,34360712701,0,0,0,3,1,80,workflow_dispatch
20260909T140613Z,9461,34361262739,0,0,0,4,1,96,workflow_dispatch
20260909T141102Z,9462,34361814237,0,0,0,2,1,78,workflow_dispatch
20260909T141604Z,9463,34362361332,0,0,0,2,1,74,workflow_dispatch
20260909T142104Z,9464,34362914186,0,0,0,2,1,68,workflow_dispatch
20260909T142610Z,9465,34363456829,0,0,0,3,2,90,workflow_dispatch
20260909T143120Z,9466,34364003622,0,0,0,3,1,74,workflow_dispatch
20260909T143622Z,9467,34364561965,0,0,0,2,2,79,workflow_dispatch
20260909T144104Z,9468,34365117058,0,0,0,2,1,51,workflow_dispatch
20260909T144610Z,9469,34365671907,0,0,0,4,2,57,workflow_dispatch
20260909T145101Z,9470,34366218696,0,0,0,3,1,72,workflow_dispatch
20260909T145618Z,9471,34366774377,0,0,0,4,1,52,workflow_dispatch
20260909T150104Z,9472,34367326846,0,0,0,2,1,56,workflow_dispatch
20260909T150608Z,9473,34367889287,0,0,0,3,1,81,workflow_dispatch
20260909T151105Z,9474,34368438869,0,0,0,2,1,77,workflow_dispatch
20260909T151613Z,9475,34368992812,0,0,0,2,1,49,workflow_dispatch
20260909T152106Z,9476,34369547620,0,0,0,5,1,95,workflow_dispatch
20260909T152613Z,9477,34370096657,0,0,0,2,1,67,workflow_dispatch
20260909T153110Z,9478,34370638781,0,0,0,2,1,68,workflow_dispatch
20260909T153613Z,9479,34371190997,0,0,0,3,1,24,workflow_dispatch
20260909T154108Z,9480,34371733516,0,0,0,2,1,18,workflow_dispatch
20260909T154611Z,9481,34372285605,0,0,0,5,1,20,workflow_dispatch
20260909T155109Z,9482,34372837324,0,0,0,3,1,26,workflow_dispatch
20260909T155641Z,9483,34373380102,0,0,0,2,1,16,workflow_dispatch
20260909T160147Z,9484,34373919418,0,0,0,2,1,23,workflow_dispatch
20260909T160610Z,9485,34374460304,0,0,0,2,2,16,workflow_dispatch
20260909T161110Z,9486,34374995655,0,0,0,5,1,18,workflow_dispatch
20260909T161606Z,9487,34375521679,0,0,0,3,1,21,workflow_dispatch
20260909T162103Z,9488,34376052909,0,0,0,2,1,15,workflow_dispatch
20260909T162604Z,9489,34376583647,0,0,0,1,1,17,workflow_dispatch
20260909T163117Z,9490,34377107420,0,0,0,2,1,25,workflow_dispatch
20260909T163614Z,9491,34377635933,0,0,0,3,1,27,workflow_dispatch
20260909T164121Z,9492,34378149516,0,0,0,3,1,20,workflow_dispatch
20260909T164606Z,9493,34378670891,0,0,0,2,1,16,workflow_dispatch
20260909T165104Z,9494,34379188185,0,0,0,3,2,23,workflow_dispatch
20260909T165612Z,9495,34379702240,0,0,0,2,1,15,workflow_dispatch
20260909T170106Z,9496,34380202832,0,0,0,1,1,19,workflow_dispatch
