run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260824T130059Z,7864,32730132111,0,0,0,2,2,10,workflow_dispatch
20260824T130755Z,7865,32730594958,0,0,0,2,1,10,workflow_dispatch
20260824T131054Z,7866,32731079995,0,0,0,1,1,9,workflow_dispatch
20260824T131557Z,7867,32731577542,0,0,0,1,1,10,workflow_dispatch
20260824T132058Z,7868,32732067986,0,0,0,2,0,7,workflow_dispatch
20260824T132805Z,7869,32732556989,0,0,0,2,1,63,workflow_dispatch
20260824T133621Z,7871,32733540634,0,0,0,217,1,0,workflow_dispatch
20260824T134117Z,7872,32734030796,0,0,0,215,1,0,workflow_dispatch
20260824T134618Z,7873,32734521577,0,0,0,0,0,0,workflow_dispatch
20260824T135118Z,7874,32735010436,0,0,0,0,0,0,workflow_dispatch
20260824T135655Z,7875,32735497870,0,0,0,0,0,0,workflow_dispatch
20260824T140120Z,7876,32735992113,0,0,0,2,1,52,workflow_dispatch
20260824T140555Z,7877,32736496941,0,0,0,2,1,56,workflow_dispatch
20260824T141053Z,7878,32737021218,0,0,0,2,0,42,workflow_dispatch
20260824T141600Z,7879,32737531056,0,0,0,3,1,47,workflow_dispatch
20260824T142057Z,7880,32738043926,0,0,0,3,1,55,workflow_dispatch
20260824T143700Z,7883,32739599828,0,0,0,3,2,61,workflow_dispatch
20260824T144055Z,7884,32740113424,0,0,0,1,1,53,workflow_dispatch
20260824T144600Z,7885,32740624350,0,0,0,3,1,64,workflow_dispatch
20260824T145056Z,7886,32741139461,0,0,0,2,1,53,workflow_dispatch
20260824T150221Z,7888,32742166393,0,0,0,2,1,55,workflow_dispatch
20260824T151154Z,7890,32743192423,0,0,0,1,1,61,workflow_dispatch
20260824T151556Z,7891,32743698923,0,0,0,3,1,63,workflow_dispatch
20260824T152100Z,7892,32744207100,0,0,0,3,1,61,workflow_dispatch
20260824T152552Z,7893,32744717065,0,0,0,2,1,53,workflow_dispatch
20260824T153054Z,7894,32745229974,0,0,0,2,1,53,workflow_dispatch
20260824T153613Z,7895,32745740703,0,0,0,2,0,7,workflow_dispatch
20260824T154054Z,7896,32746242989,0,0,0,5,1,10,workflow_dispatch
20260824T154600Z,7897,32746744973,0,0,0,2,2,10,workflow_dispatch
20260824T155128Z,7898,32747256546,0,0,0,1,1,9,workflow_dispatch
20260824T160559Z,7901,32748745461,0,0,0,2,1,6,workflow_dispatch
