run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260901T130107Z,8656,33510802977,0,0,0,2,1,9,workflow_dispatch
20260901T130609Z,8657,33511281866,0,0,0,1,1,10,workflow_dispatch
20260901T131057Z,8658,33511759494,0,0,0,1,1,11,workflow_dispatch
20260901T131557Z,8659,33512251348,0,0,0,2,1,9,workflow_dispatch
20260901T132053Z,8660,33512745670,0,0,0,1,1,10,workflow_dispatch
20260901T132558Z,8661,33513238672,0,0,0,2,1,10,workflow_dispatch
20260901T133102Z,8662,33513747803,0,0,0,216,1,10,workflow_dispatch
20260901T133600Z,8663,33514250467,0,0,0,217,1,11,workflow_dispatch
20260901T134106Z,8664,33514757465,0,0,0,217,0,10,workflow_dispatch
20260901T134558Z,8665,33515268248,0,0,0,220,1,10,workflow_dispatch
20260901T135104Z,8666,33515783113,0,0,0,3,1,9,workflow_dispatch
20260901T135604Z,8667,33516287288,0,0,0,2,1,7,workflow_dispatch
20260901T140105Z,8668,33516796068,0,0,0,2,0,10,workflow_dispatch
20260901T140557Z,8669,33517302830,0,0,0,1,1,10,workflow_dispatch
20260901T141057Z,8670,33517818572,0,0,0,5,1,10,workflow_dispatch
20260901T141627Z,8671,33518329150,0,0,0,7,1,11,workflow_dispatch
20260901T142103Z,8672,33518837633,0,0,0,2,1,9,workflow_dispatch
20260901T142556Z,8673,33519350426,0,0,0,1,1,8,workflow_dispatch
20260901T143059Z,8674,33519862771,0,0,0,2,0,71,workflow_dispatch
20260901T143705Z,8675,33520387973,0,0,0,4,1,48,workflow_dispatch
20260901T144101Z,8676,33520903256,0,0,0,3,1,70,workflow_dispatch
20260901T144600Z,8677,33521408996,0,0,0,3,1,70,workflow_dispatch
20260901T145106Z,8678,33521930462,0,0,0,2,1,50,workflow_dispatch
20260901T145602Z,8679,33522466912,0,0,0,2,1,66,workflow_dispatch
20260901T150059Z,8680,33523015034,0,0,0,2,1,159,workflow_dispatch
20260901T150557Z,8681,33523536267,0,0,0,2,1,95,workflow_dispatch
20260901T151059Z,8682,33524049337,0,0,0,2,1,98,workflow_dispatch
20260901T151559Z,8683,33524571566,0,0,0,2,2,112,workflow_dispatch
20260901T152054Z,8684,33525081166,0,0,0,2,1,198,workflow_dispatch
20260901T152556Z,8685,33525600957,0,0,0,3,2,138,workflow_dispatch
20260901T153110Z,8686,33526111414,0,0,0,3,2,116,workflow_dispatch
20260901T153607Z,8687,33526610770,0,0,0,3,1,36,workflow_dispatch
20260901T154057Z,8688,33527128547,0,0,0,1,1,27,workflow_dispatch
20260901T154559Z,8689,33527640542,0,0,0,2,1,27,workflow_dispatch
20260901T155057Z,8690,33528161064,0,0,0,2,2,35,workflow_dispatch
20260901T155558Z,8691,33528674703,0,0,0,3,1,34,workflow_dispatch
20260901T160127Z,8692,33529174772,0,0,0,2,2,30,workflow_dispatch
20260901T160604Z,8693,33529673322,0,0,0,2,1,25,workflow_dispatch
20260901T161106Z,8694,33530167492,0,0,0,3,1,30,workflow_dispatch
20260901T161556Z,8695,33530667961,0,0,0,2,1,34,workflow_dispatch
20260901T162056Z,8696,33531151589,0,0,0,2,0,24,workflow_dispatch
20260901T162559Z,8697,33531641872,0,0,0,1,1,23,workflow_dispatch
20260901T163120Z,8698,33532140003,0,0,0,1,1,28,workflow_dispatch
20260901T163558Z,8699,33532647338,0,0,0,1,1,24,workflow_dispatch
