run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260903T130103Z,8920,33758493417,0,0,0,2,0,12,workflow_dispatch
20260903T130600Z,8921,33758999109,0,0,0,2,1,13,workflow_dispatch
20260903T131103Z,8922,33759503789,0,0,0,2,1,12,workflow_dispatch
20260903T131601Z,8923,33760013702,0,0,0,2,1,12,workflow_dispatch
20260903T132058Z,8924,33760529038,0,0,0,1,1,12,workflow_dispatch
20260903T132605Z,8925,33761029854,0,0,0,2,1,14,workflow_dispatch
20260903T133103Z,8926,33761491253,0,0,0,217,2,0,workflow_dispatch
20260903T133634Z,8927,33761942278,0,0,0,218,1,0,workflow_dispatch
20260903T134212Z,8928,33762412020,0,0,0,217,1,0,workflow_dispatch
20260903T134740Z,8929,33762875175,0,0,0,0,0,0,workflow_dispatch
20260903T135303Z,8930,33763342083,0,0,0,0,0,0,workflow_dispatch
20260903T135740Z,8931,33763815552,0,0,0,0,0,0,workflow_dispatch
20260903T140211Z,8932,33764285651,0,0,0,3,1,101,workflow_dispatch
20260903T140600Z,8933,33764765278,0,0,0,5,1,96,workflow_dispatch
20260903T141057Z,8934,33765256730,0,0,0,2,1,72,workflow_dispatch
20260903T141558Z,8935,33765732730,0,0,0,2,1,86,workflow_dispatch
20260903T142057Z,8936,33766223701,0,0,0,1,0,70,workflow_dispatch
20260903T142559Z,8937,33766711617,0,0,0,2,1,67,workflow_dispatch
20260903T143100Z,8938,33767200799,0,0,0,1,1,68,workflow_dispatch
20260903T143613Z,8939,33767702370,0,0,0,2,1,73,workflow_dispatch
20260903T144105Z,8940,33768199775,0,0,0,3,1,60,workflow_dispatch
20260903T144614Z,8941,33768689849,0,0,0,4,1,69,workflow_dispatch
20260903T145101Z,8942,33769173406,0,0,0,4,1,102,workflow_dispatch
20260903T145650Z,8943,33769647977,0,0,0,1,1,68,workflow_dispatch
20260903T150146Z,8944,33770099049,0,0,0,2,1,75,workflow_dispatch
20260903T150602Z,8945,33770588819,0,0,0,3,2,96,workflow_dispatch
20260903T151103Z,8946,33771063471,0,0,0,2,1,74,workflow_dispatch
20260903T151633Z,8947,33771530348,0,0,0,4,1,94,workflow_dispatch
20260903T152100Z,8948,33771990837,0,0,0,1,1,88,workflow_dispatch
20260903T152606Z,8949,33772473210,0,0,0,2,2,102,workflow_dispatch
20260903T153102Z,8950,33772967414,0,0,0,3,2,107,workflow_dispatch
20260903T153602Z,8951,33773472611,0,0,0,2,1,24,workflow_dispatch
20260903T154104Z,8952,33773969015,0,0,0,3,2,25,workflow_dispatch
20260903T154559Z,8953,33774473501,0,0,0,3,1,23,workflow_dispatch
20260903T155056Z,8954,33774977787,0,0,0,4,1,26,workflow_dispatch
20260903T155603Z,8955,33775479353,0,0,0,2,1,19,workflow_dispatch
20260903T160108Z,8956,33775970574,0,0,0,3,2,24,workflow_dispatch
20260903T160702Z,8957,33776484144,0,0,0,3,1,24,workflow_dispatch
20260903T161106Z,8958,33776985194,0,0,0,2,1,14,workflow_dispatch
20260903T161557Z,8959,33777488230,0,0,0,2,1,17,workflow_dispatch
20260903T162108Z,8960,33777984467,0,0,0,3,1,16,workflow_dispatch
20260903T162614Z,8961,33778482756,0,0,0,3,1,22,workflow_dispatch
20260903T163135Z,8962,33778989115,0,0,0,2,1,21,workflow_dispatch
20260903T163600Z,8963,33779492152,0,0,0,2,2,20,workflow_dispatch
20260903T164057Z,8964,33779983965,0,0,0,1,1,14,workflow_dispatch
20260903T164613Z,8965,33780485142,0,0,0,3,1,15,workflow_dispatch
20260903T165112Z,8966,33780984274,0,0,0,2,1,14,workflow_dispatch
20260903T165553Z,8967,33781469964,0,0,0,2,1,14,workflow_dispatch
20260903T170105Z,8968,33781950860,0,0,0,1,0,16,workflow_dispatch
20260903T170605Z,8969,33782445863,0,0,0,3,1,19,workflow_dispatch
20260903T171141Z,8970,33782936910,0,0,0,2,1,15,workflow_dispatch
20260903T171601Z,8971,33783433890,0,0,0,1,1,12,workflow_dispatch
