run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260903T130103Z,8920,33758493417,0,0,0,2,0,12,workflow_dispatch
20260903T130600Z,8921,33758999109,0,0,0,2,1,13,workflow_dispatch
20260903T131103Z,8922,33759503789,0,0,0,2,1,12,workflow_dispatch
20260903T131601Z,8923,33760013702,0,0,0,2,1,12,workflow_dispatch
20260903T132058Z,8924,33760529038,0,0,0,1,1,12,workflow_dispatch
20260903T132605Z,8925,33761029854,0,0,0,2,1,14,workflow_dispatch
20260903T133103Z,8926,33761491253,0,0,0,217,2,0,workflow_dispatch
20260903T133634Z,8927,33761942278,0,0,0,218,1,0,workflow_dispatch
20260903T134212Z,8928,33762412020,0,0,0,217,1,0,workflow_dispatch
20260903T134740Z,8929,33762875175,0,0,0,0,0,0,workflow_dispatch
20260903T135303Z,8930,33763342083,0,0,0,0,0,0,workflow_dispatch
20260903T135740Z,8931,33763815552,0,0,0,0,0,0,workflow_dispatch
20260903T140211Z,8932,33764285651,0,0,0,3,1,101,workflow_dispatch
20260903T140600Z,8933,33764765278,0,0,0,5,1,96,workflow_dispatch
20260903T141057Z,8934,33765256730,0,0,0,2,1,72,workflow_dispatch
20260903T141558Z,8935,33765732730,0,0,0,2,1,86,workflow_dispatch
20260903T142057Z,8936,33766223701,0,0,0,1,0,70,workflow_dispatch
20260903T142559Z,8937,33766711617,0,0,0,2,1,67,workflow_dispatch
20260903T143100Z,8938,33767200799,0,0,0,1,1,68,workflow_dispatch
20260903T143613Z,8939,33767702370,0,0,0,2,1,73,workflow_dispatch
20260903T144105Z,8940,33768199775,0,0,0,3,1,60,workflow_dispatch
20260903T144614Z,8941,33768689849,0,0,0,4,1,69,workflow_dispatch
20260903T145101Z,8942,33769173406,0,0,0,4,1,102,workflow_dispatch
20260903T145650Z,8943,33769647977,0,0,0,1,1,68,workflow_dispatch
20260903T150146Z,8944,33770099049,0,0,0,2,1,75,workflow_dispatch
20260903T150602Z,8945,33770588819,0,0,0,3,2,96,workflow_dispatch
