run_stamp,run_number,run_id,live_exit,options_exit,live_duration_s,options_duration_s
20260720T030001Z,4392,29711961045,0,0,3,0
20260720T054823Z,4393,29719972204,0,0,3,4
20260720T130036Z,4394,29744391750,0,0,1,4
20260720T130537Z,4395,29744728347,0,0,3,4
20260720T131034Z,4396,29745074327,0,0,1,7
20260720T131536Z,4397,29745441251,0,0,2,3
20260720T132039Z,4398,29745808029,0,0,1,4
20260720T132535Z,4399,29746157854,0,0,2,3
20260720T133038Z,4400,29746501287,0,0,217,37
20260720T133537Z,4401,29746866282,0,0,215,23
20260720T134043Z,4402,29747227265,0,0,217,30
20260720T140105Z,4406,29748689380,0,0,3,50
20260720T140618Z,4408,29749093642,0,0,2,37
20260720T141036Z,4409,29749433701,0,0,2,32
20260720T141540Z,4410,29749803204,0,0,3,39
20260720T142036Z,4411,29750173114,0,0,3,37
20260720T142546Z,4412,29750538672,0,0,2,32
20260720T143037Z,4413,29750902799,0,0,4,57
20260720T143534Z,4414,29751279981,0,0,2,32
20260720T144034Z,4415,29751652264,0,0,3,34
20260720T144536Z,4416,29752027182,0,0,1,51
20260720T145043Z,4417,29752408089,0,0,3,41
20260720T145534Z,4418,29752789250,0,0,2,42
20260720T150046Z,4419,29753170435,0,0,4,64
20260720T150534Z,4420,29753552520,0,0,2,32
20260720T151330Z,4421,29753933863,0,0,5,27
20260720T151537Z,4422,29754309599,0,0,2,32
20260720T152040Z,4423,29754685938,0,0,6,46
20260720T152539Z,4424,29755062700,0,0,4,35
20260720T153040Z,4425,29755436207,0,0,4,56
20260720T153536Z,4426,29755818341,0,0,2,28
20260720T154038Z,4427,29756201576,0,0,2,6
20260720T154539Z,4428,29756580077,0,0,3,6
20260720T155051Z,4429,29756943582,0,0,4,6
20260720T155534Z,4430,29757308487,0,0,1,7
20260720T160044Z,4432,29757670708,0,0,2,6
20260720T160537Z,4433,29758036223,0,0,4,4
20260720T161036Z,4434,29758408685,0,0,2,4
20260720T161537Z,4435,29758775879,0,0,4,5
20260720T162036Z,4436,29759138098,0,0,3,4
20260720T162535Z,4437,29759498521,0,0,4,4
20260720T163039Z,4438,29759856499,0,0,3,6
20260720T163537Z,4439,29760222824,0,0,2,5
20260720T164036Z,4440,29760572360,0,0,2,6
20260720T164540Z,4441,29760921990,0,0,3,6
20260720T165038Z,4442,29761263864,0,0,2,4
20260720T165537Z,4443,29761608317,0,0,2,4
20260720T170037Z,4444,29761952423,0,0,2,4
20260720T170535Z,4445,29762296011,0,0,2,3
20260720T171034Z,4446,29762617335,0,0,1,4
20260720T171537Z,4447,29762947216,0,0,2,4
20260720T172037Z,4448,29763260215,0,0,2,5
20260720T172535Z,4449,29763589768,0,0,2,3
20260720T173036Z,4450,29763907009,0,0,3,4
20260720T173829Z,4451,29764233863,0,0,2,4
20260720T174045Z,4452,29764543581,0,0,3,5
20260720T174537Z,4453,29764856978,0,0,2,4
20260720T175039Z,4454,29765170431,0,0,4,5
20260720T175541Z,4455,29765505182,0,0,3,4
20260720T180044Z,4456,29765878810,0,0,2,4
20260720T180534Z,4457,29766233254,0,0,1,4
20260720T181033Z,4458,29766589868,0,0,3,6
20260720T181225Z,4459,29766720302,0,0,2,7
20260720T181537Z,4460,29766947614,0,0,4,7
20260720T182034Z,4461,29767303974,0,0,3,7
20260720T182536Z,4462,29767658522,0,0,2,8
20260720T183035Z,4463,29768011792,0,0,1,7
20260720T183535Z,4464,29768369292,0,0,2,6
20260720T184036Z,4465,29768719088,0,0,3,8
20260720T184535Z,4466,29769085871,0,0,1,6
20260720T185042Z,4467,29769442324,0,0,3,8
20260720T185538Z,4468,29769801778,0,0,3,7
20260720T190037Z,4469,29770154354,0,0,2,6
20260720T190534Z,4470,29770508798,0,0,2,6
20260720T191035Z,4471,29770852968,0,0,2,8
20260720T191533Z,4472,29771201675,0,0,1,7
20260720T192033Z,4473,29771544471,0,0,1,7
20260720T192543Z,4474,29771893212,0,0,3,8
20260720T193041Z,4475,29772235022,0,0,216,8
20260720T193537Z,4476,29772582729,0,0,215,7
20260720T194044Z,4477,29772916408,0,0,217,7
20260720T200101Z,4482,29774279212,0,0,3,8
20260720T200535Z,4483,29774634884,0,0,3,8
20260720T201036Z,4484,29774982074,0,0,2,7
20260720T201533Z,4485,29775334970,0,0,1,6
20260720T202035Z,4486,29775677874,0,0,3,6
20260720T202538Z,4487,29776023441,0,0,3,6
20260720T203036Z,4488,29776369948,0,0,2,9
20260720T203535Z,4489,29776723950,0,0,2,7
