run_stamp,run_number,run_id,live_exit,live_options_exit,options_exit,live_duration_s,live_options_duration_s,options_duration_s,event_type
20260818T130625Z,7337,32140329758,0,0,0,1,0,0,workflow_dispatch
20260818T131206Z,7338,32140802238,0,0,0,1,0,0,workflow_dispatch
20260818T132345Z,7340,32141749081,0,0,0,2,0,0,workflow_dispatch
20260818T132643Z,7341,32142227953,0,0,0,2,0,0,workflow_dispatch
20260818T140715Z,7349,32146166105,0,0,0,2,0,0,workflow_dispatch
20260818T141145Z,7350,32146672124,0,0,0,3,0,0,workflow_dispatch
20260818T144552Z,7357,32150243532,0,0,0,2,2,0,workflow_dispatch
20260818T145100Z,7358,32150752851,0,0,0,3,1,0,workflow_dispatch
20260818T145549Z,7359,32151260816,0,0,0,2,12,0,workflow_dispatch
20260818T150057Z,7360,32151783835,0,0,0,2,20,0,workflow_dispatch
20260818T151205Z,7362,32152795649,0,0,0,2,12,0,workflow_dispatch
20260818T151603Z,7363,32153303096,0,0,0,3,14,0,workflow_dispatch
20260818T152104Z,7364,32153810726,0,0,0,3,13,0,workflow_dispatch
20260818T152607Z,7365,32154316052,0,0,0,3,14,0,workflow_dispatch
20260818T153114Z,7366,32154822791,0,0,0,3,16,0,workflow_dispatch
20260818T153552Z,7367,32155334522,0,0,0,2,1,0,workflow_dispatch
20260818T155229Z,7370,32156836695,0,0,0,2,1,0,workflow_dispatch
20260818T155554Z,7371,32157333539,0,0,0,4,2,0,workflow_dispatch
20260818T160650Z,7373,32158313680,0,0,0,5,1,0,workflow_dispatch
20260818T161057Z,7374,32158800425,0,0,0,4,1,0,workflow_dispatch
20260818T162203Z,7376,32159718436,0,0,0,2,1,0,workflow_dispatch
20260818T162554Z,7377,32160177063,0,0,0,3,1,0,workflow_dispatch
20260818T163650Z,7379,32161075021,0,0,0,2,2,0,workflow_dispatch
20260818T164350Z,7380,32161509002,0,0,0,2,2,0,workflow_dispatch
20260818T164639Z,7381,32161955939,0,0,0,3,1,0,workflow_dispatch
20260818T165051Z,7382,32162394711,0,0,0,1,1,0,workflow_dispatch
20260818T171559Z,7387,32164602110,0,0,0,2,1,0,workflow_dispatch
20260818T172057Z,7388,32165041229,0,0,0,3,1,0,workflow_dispatch
20260818T172603Z,7389,32165485040,0,0,0,1,1,0,workflow_dispatch
20260818T173058Z,7390,32165923157,0,0,0,5,1,0,workflow_dispatch
20260818T173553Z,7391,32166368138,0,0,0,2,1,0,workflow_dispatch
20260818T174053Z,7392,32166810649,0,0,0,2,1,0,workflow_dispatch
20260818T174604Z,7393,32167259279,0,0,0,2,0,0,workflow_dispatch
20260818T175054Z,7394,32167708212,0,0,0,2,1,0,workflow_dispatch
20260818T175555Z,7395,32168154680,0,0,0,2,1,0,workflow_dispatch
20260818T180115Z,7396,32168600553,0,0,0,3,1,0,workflow_dispatch
20260818T180558Z,7397,32169058055,0,0,0,2,1,0,workflow_dispatch
20260818T181223Z,7398,32169511086,0,0,0,1,1,0,workflow_dispatch
20260818T181619Z,7399,32169965984,0,0,0,1,1,0,workflow_dispatch
20260818T182056Z,7400,32170421503,0,0,0,1,1,0,workflow_dispatch
20260818T182603Z,7401,32170880651,0,0,0,2,2,0,workflow_dispatch
20260818T184451Z,7404,32172273093,0,0,0,2,1,0,workflow_dispatch
20260818T184556Z,7405,32172742218,0,0,0,2,1,0,workflow_dispatch
20260818T185101Z,7406,32173206116,0,0,0,2,1,0,workflow_dispatch
