run_stamp,run_number,run_id,live_exit,options_exit,live_duration_s,options_duration_s
20260721T010113Z,4533,29791940719,0,0,3,7
20260721T015023Z,4534,29794181818,0,0,2,8
20260721T045356Z,4535,29802444781,0,0,3,8
20260721T130039Z,4536,29832491156,0,0,1,7
20260721T130534Z,4537,29832858650,0,0,2,7
20260721T131040Z,4538,29833220135,0,0,1,7
20260721T131538Z,4539,29833589243,0,0,2,6
20260721T132038Z,4540,29833954259,0,0,2,7
20260721T132540Z,4541,29834325935,0,0,2,8
20260721T133039Z,4542,29834702864,0,0,216,0
20260721T133600Z,4543,29835095038,0,0,231,0
20260721T134101Z,4544,29835479087,0,0,215,0
20260721T135046Z,4547,29836254216,0,0,248,0
20260721T140054Z,4549,29837035380,0,0,2,0
20260721T140602Z,4550,29837434495,0,0,5,203
20260721T141035Z,4551,29837823135,0,0,2,55
20260721T141538Z,4552,29838204113,0,0,2,64
20260721T142042Z,4553,29838598174,0,0,3,44
20260721T142541Z,4554,29838995037,0,0,6,44
20260721T143037Z,4555,29839389486,0,0,2,63
20260721T143538Z,4556,29839787150,0,0,3,49
20260721T144042Z,4557,29840187036,0,0,2,44
20260721T144541Z,4558,29840600708,0,0,2,150
20260721T145037Z,4559,29841015729,0,0,3,48
20260721T145537Z,4560,29841432289,0,0,2,36
20260721T150044Z,4561,29841842238,0,0,4,71
20260721T150536Z,4562,29842261715,0,0,2,54
20260721T151038Z,4563,29842665630,0,0,3,53
20260721T151542Z,4564,29843071321,0,0,3,53
20260721T152035Z,4565,29843467490,0,0,2,140
20260721T152539Z,4566,29843868024,0,0,2,40
20260721T152810Z,4567,29844069549,0,0,2,35
20260721T153049Z,4568,29844261980,0,0,4,55
20260721T153539Z,4569,29844643363,0,0,2,41
20260721T154105Z,4570,29845038427,0,0,3,7
20260721T154533Z,4571,29845430918,0,0,2,7
20260721T155040Z,4572,29845819944,0,0,4,7
20260721T155539Z,4573,29846204370,0,0,3,7
20260721T160046Z,4574,29846590843,0,0,3,8
20260721T160552Z,4575,29846982508,0,0,3,7
20260721T161103Z,4576,29847361984,0,0,3,6
20260721T161544Z,4577,29847740840,0,0,2,7
20260721T162039Z,4578,29848109503,0,0,4,8
20260721T162546Z,4579,29848482202,0,0,2,6
20260721T163038Z,4580,29848860952,0,0,3,8
20260721T163708Z,4581,29849242969,0,0,3,8
20260721T164034Z,4582,29849615639,0,0,2,6
20260721T164535Z,4583,29849981795,0,0,2,7
20260721T165036Z,4584,29850338421,0,0,1,7
20260721T165535Z,4585,29850700993,0,0,2,6
20260721T165714Z,4586,29850819300,0,0,2,8
20260721T170038Z,4587,29851063575,0,0,3,8
20260721T170536Z,4588,29851425955,0,0,1,7
20260721T171046Z,4589,29851774399,0,0,3,7
20260721T171536Z,4590,29852132655,0,0,2,8
20260721T172038Z,4591,29852483887,0,0,1,7
20260721T172554Z,4592,29852841361,0,0,2,7
20260721T173038Z,4593,29853195809,0,0,3,9
20260721T173539Z,4594,29853560104,0,0,3,8
20260721T174040Z,4595,29853908194,0,0,3,8
20260721T174537Z,4596,29854258211,0,0,3,7
20260721T175043Z,4597,29854613648,0,0,5,8
20260721T175537Z,4598,29854970264,0,0,3,9
20260721T180040Z,4599,29855332293,0,0,2,7
20260721T180539Z,4600,29855698856,0,0,2,8
20260721T181036Z,4601,29856049813,0,0,2,6
20260721T181537Z,4602,29856403473,0,0,3,7
20260721T181819Z,4603,29856602297,0,0,1,7
20260721T182039Z,4604,29856761160,0,0,3,8
20260721T182538Z,4605,29857115689,0,0,3,8
20260721T183042Z,4606,29857469840,0,0,2,6
20260721T183535Z,4607,29857836404,0,0,2,7
20260721T184036Z,4608,29858194466,0,0,3,6
20260721T184537Z,4609,29858551485,0,0,3,8
20260721T185036Z,4610,29858900115,0,0,2,8
20260721T185542Z,4611,29859258726,0,0,3,8
20260721T190039Z,4612,29859623266,0,0,2,7
20260721T190545Z,4613,29859995603,0,0,3,6
20260721T191035Z,4614,29860347109,0,0,3,8
20260721T191605Z,4615,29860709220,0,0,3,8
20260721T192036Z,4616,29861061211,0,0,3,8
20260721T192609Z,4617,29861415040,0,0,3,7
20260721T193035Z,4618,29861763131,0,0,215,7
20260721T193536Z,4619,29862127248,0,0,215,7
20260721T194034Z,4620,29862478371,0,0,215,7
20260721T194536Z,4621,29862829889,0,0,239,7
20260721T195035Z,4622,29863178213,0,0,247,8
20260721T200057Z,4625,29863882669,0,0,2,7
20260721T200600Z,4626,29864245767,0,0,3,10
20260721T201041Z,4627,29864595319,0,0,2,7
20260721T201536Z,4628,29864952510,0,0,3,7
20260721T202038Z,4629,29865299974,0,0,2,8
20260721T202538Z,4630,29865656624,0,0,2,8
20260721T203038Z,4631,29866012760,0,0,2,7
20260721T203535Z,4632,29866374624,0,0,1,7
20260721T204037Z,4633,29866730722,0,0,2,7
20260721T204535Z,4634,29867094869,0,0,1,7
20260721T205540Z,4635,29867799882,0,0,3,7
20260721T210039Z,4636,29868148953,0,0,1,7
20260721T210541Z,4637,29868508658,0,0,3,7
